country,group,dimension,birth,death,length
Singapore,mixed,0,0,0.25,0.25
Singapore,mixed,0,0,0.25,0.25
Singapore,mixed,0,0,0.25,0.25
Singapore,mixed,0,0,0.25,0.25
Singapore,mixed,0,0,0.25,0.25
Singapore,mixed,0,0,0.25,0.25
Singapore,mixed,0,0,0.25,0.25
Singapore,mixed,0,0,0.25,0.25
Singapore,mixed,0,0,0.333333343,0.333333343
Singapore,mixed,0,0,0.333333343,0.333333343
Singapore,mixed,1,0.333333343,0.416666657,0.083333313
Singapore,mixed,1,0.333333343,0.416666657,0.083333313
Singapore,mixed,1,0.25,0.333333343,0.083333343
Singapore,mixed,1,0.25,0.333333343,0.083333343
Singapore,mixed,1,0.25,0.333333343,0.083333343
Singapore,mixed,1,0.25,0.333333343,0.083333343
Singapore,mixed,1,0.25,0.333333343,0.083333343
Singapore,mixed,1,0.25,0.333333343,0.083333343
Singapore,mixed,1,0.25,0.333333343,0.083333343
Singapore,mixed,1,0.25,0.333333343,0.083333343
Singapore,mixed,1,0.25,0.333333343,0.083333343
Singapore,mixed,1,0.25,0.333333343,0.083333343
Singapore,mixed,1,0.25,0.333333343,0.083333343
Singapore,mixed,1,0.25,0.333333343,0.083333343
Singapore,mixed,1,0.25,0.333333343,0.083333343
Singapore,mixed,1,0.25,0.333333343,0.083333343
Singapore,mixed,1,0.25,0.333333343,0.083333343
Singapore,mixed,1,0.25,0.333333343,0.083333343
Singapore,mixed,1,0.25,0.333333343,0.083333343
Singapore,mixed,1,0.25,0.333333343,0.083333343
Singapore,mixed,1,0.25,0.333333343,0.083333343
Singapore,mixed,1,0.25,0.333333343,0.083333343
Singapore,mixed,1,0.25,0.333333343,0.083333343
Singapore,mixed,1,0.166666672,0.25,0.083333328
Singapore,mixed,1,0.166666672,0.25,0.083333328
Singapore,mixed,2,0.416666657,0.5,0.083333343
Singapore,mixed,2,0.333333343,0.416666657,0.083333313
Singapore,nonrecombinant,0,0,0.083333336,0.083333336
Singapore,nonrecombinant,0,0,0.083333336,0.083333336
Singapore,nonrecombinant,0,0,0.083333336,0.083333336
Singapore,nonrecombinant,0,0,0.083333336,0.083333336
Singapore,nonrecombinant,0,0,0.083333336,0.083333336
Singapore,nonrecombinant,0,0,0.083333336,0.083333336
Singapore,nonrecombinant,0,0,0.083333336,0.083333336
Singapore,nonrecombinant,0,0,0.083333336,0.083333336
Singapore,nonrecombinant,0,0,0.083333336,0.083333336
Singapore,nonrecombinant,0,0,0.166666672,0.166666672
Singapore,nonrecombinant,0,0,0.166666672,0.166666672
Singapore,nonrecombinant,0,0,0.166666672,0.166666672
Singapore,nonrecombinant,0,0,0.166666672,0.166666672
Singapore,nonrecombinant,0,0,0.166666672,0.166666672
Singapore,nonrecombinant,0,0,0.166666672,0.166666672
Singapore,nonrecombinant,0,0,0.166666672,0.166666672
Singapore,nonrecombinant,0,0,0.166666672,0.166666672
Singapore,nonrecombinant,0,0,0.166666672,0.166666672
Singapore,nonrecombinant,0,0,0.166666672,0.166666672
Singapore,nonrecombinant,0,0,0.166666672,0.166666672
Singapore,nonrecombinant,0,0,0.166666672,0.166666672
Singapore,nonrecombinant,0,0,0.166666672,0.166666672
Singapore,nonrecombinant,0,0,0.166666672,0.166666672
